Nodes,Levels,Times,Scenarios,NumCars
26,4,6,17,0.0766718518518517
26,4,6,18,0.550405185185185
26,4,6,19,0.0766718518518517
26,4,7,0,0.550405185185185
26,4,7,1,0.550405185185185
26,4,7,2,0.550405185185185
26,4,7,3,0.9184977777777775
26,4,7,4,0.550405185185185
26,4,7,5,0.550405185185185
26,4,7,6,0.550405185185185
26,4,7,7,0.550405185185185
26,4,7,8,0.550405185185185
26,4,7,9,0.550405185185185
26,4,7,10,0.550405185185185
26,4,7,11,0.550405185185185
26,4,7,12,0.550405185185185
26,4,7,13,0.550405185185185
26,4,7,14,0.4447644444444443
26,4,7,15,0.8546943349732987
26,4,7,16,0.9184977777777775
26,4,7,17,0.550405185185185
26,4,7,18,0.550405185185185
26,4,7,19,0.550405185185185
26,4,8,0,0.550405185185185
26,4,8,1,0.550405185185185
26,4,8,2,0.9311795463338479
26,4,8,3,0.9184977777777775
26,4,8,4,0.9184977777777776
26,4,8,5,0.9184977777777776
26,4,8,6,0.9184977777777776
26,4,8,7,0.9184977777777776
26,4,8,8,0.9184977777777776
26,4,8,9,0.9184977777777776
26,4,8,10,0.550405185185185
26,4,8,11,0.9184977777777776
26,4,8,12,0.9184977777777776
26,4,8,13,0.9184977777777776
26,4,8,14,0.4447644444444443
26,4,8,15,0.8546943349732987
26,4,8,16,0.9184977777777775
26,4,8,17,0.550405185185185
26,4,8,18,0.9184977777777776
26,4,8,19,0.550405185185185
26,5,0,0,0.0
26,5,0,1,0.0
26,5,0,2,0.0
26,5,0,3,0.0
26,5,0,4,0.0
26,5,0,5,0.0
26,5,0,6,0.0
26,5,0,7,0.0
26,5,0,8,0.0
26,5,0,9,0.0
26,5,0,10,0.0
26,5,0,11,0.0
26,5,0,12,0.0
26,5,0,13,0.0
26,5,0,14,0.0
26,5,0,15,0.0
26,5,0,16,0.0
26,5,0,17,0.0
26,5,0,18,0.0
26,5,0,19,0.0
26,5,1,0,0.0
26,5,1,1,0.0
26,5,1,2,0.0
26,5,1,3,0.0
26,5,1,4,0.0
26,5,1,5,0.0
26,5,1,6,0.0
26,5,1,7,0.0
26,5,1,8,0.0
26,5,1,9,0.0
26,5,1,10,0.0
26,5,1,11,0.0
26,5,1,12,0.0
26,5,1,13,0.0
26,5,1,14,0.0
26,5,1,15,0.0
26,5,1,16,0.0
26,5,1,17,0.0
26,5,1,18,0.0
26,5,1,19,0.0
26,5,2,0,0.0346585185185185
26,5,2,1,0.0346585185185185
26,5,2,2,0.0346585185185185
26,5,2,3,0.0346585185185185
26,5,2,4,0.0346585185185185
26,5,2,5,0.0346585185185185
26,5,2,6,0.0346585185185185
26,5,2,7,0.0346585185185185
26,5,2,8,0.0346585185185185
26,5,2,9,0.0346585185185185
26,5,2,10,0.0346585185185185
26,5,2,11,0.0346585185185185
26,5,2,12,0.0346585185185185
26,5,2,13,0.0346585185185185
26,5,2,14,0.0346585185185185
26,5,2,15,0.0346585185185185
26,5,2,16,0.0346585185185185
26,5,2,17,0.0346585185185185
26,5,2,18,0.0346585185185185
26,5,2,19,0.0346585185185185
26,5,3,0,0.07349407407407399
26,5,3,1,0.07349407407407399
26,5,3,2,0.07349407407407399
26,5,3,3,0.07349407407407399
26,5,3,4,0.07349407407407399
26,5,3,5,0.07349407407407399
26,5,3,6,0.07349407407407399
26,5,3,7,0.07349407407407399
26,5,3,8,0.07349407407407399
26,5,3,9,0.07349407407407399
26,5,3,10,0.07349407407407399
26,5,3,11,0.07349407407407399
26,5,3,12,0.07349407407407399
26,5,3,13,0.07349407407407399
26,5,3,14,0.07349407407407399
26,5,3,15,0.07349407407407399
26,5,3,16,0.07349407407407399
26,5,3,17,0.07349407407407399
26,5,3,18,0.07349407407407399
26,5,3,19,0.07349407407407399
26,5,4,0,0.07349407407407399
26,5,4,1,0.07349407407407399
26,5,4,2,0.5263274074074074
26,5,4,3,0.07349407407407399
26,5,4,4,0.5263274074074074
26,5,4,5,0.4890214039860822
26,5,4,6,0.5263274074074074
26,5,4,7,0.5263274074074074
26,5,4,8,0.5263274074074074
26,5,4,9,0.5263274074074074
26,5,4,10,0.07349407407407399
26,5,4,11,0.5263274074074074
26,5,4,12,0.5263274074074074
26,5,4,13,0.5263274074074074
26,5,4,14,0.07349407407407399
26,5,4,15,0.5263274074074074
26,5,4,16,0.07349407407407399
26,5,4,17,0.07349407407407399
26,5,4,18,0.5263274074074074
26,5,4,19,0.07349407407407399
26,5,5,0,0.07349407407407399
26,5,5,1,0.07349407407407399
26,5,5,2,0.5263274074074074
26,5,5,3,0.5263274074074076
26,5,5,4,0.5263274074074074
26,5,5,5,0.4890214039860822
26,5,5,6,0.5263274074074074
26,5,5,7,0.5263274074074074
26,5,5,8,0.5263274074074074
26,5,5,9,0.5263274074074074
26,5,5,10,0.07349407407407399
26,5,5,11,0.5263274074074074
26,5,5,12,0.5263274074074074
26,5,5,13,0.5263274074074074
26,5,5,14,0.07349407407407399
26,5,5,15,0.5263274074074074
26,5,5,16,0.5263274074074074
26,5,5,17,0.07349407407407399
26,5,5,18,0.5263274074074074
26,5,5,19,0.07349407407407399
26,5,6,0,0.07349407407407399
26,5,6,1,0.07349407407407399
26,5,6,2,0.5263274074074074
26,5,6,3,0.5263274074074076
26,5,6,4,0.5263274074074074
26,5,6,5,0.4890214039860822
26,5,6,6,0.5263274074074074
26,5,6,7,0.5263274074074074
26,5,6,8,0.5263274074074074
26,5,6,9,0.5263274074074074
26,5,6,10,0.07349407407407399
26,5,6,11,0.5263274074074074
26,5,6,12,0.5263274074074074
26,5,6,13,0.5263274074074074
26,5,6,14,0.3236718960402695
26,5,6,15,0.5263274074074074
26,5,6,16,0.5263274074074074
26,5,6,17,0.07349407407407399
26,5,6,18,0.5263274074074074
26,5,6,19,0.07349407407407399
26,5,7,0,0.8800764611034524
26,5,7,1,0.877431111111111
26,5,7,2,0.5263274074074074
26,5,7,3,0.5263274074074076
26,5,7,4,0.5263274074074074
26,5,7,5,0.4890214039860822
26,5,7,6,0.5263274074074074
26,5,7,7,0.5263274074074074
26,5,7,8,0.5263274074074074
26,5,7,9,0.5263274074074074
26,5,7,10,0.38069118823069376
26,5,7,11,0.5263274074074074
26,5,7,12,0.5263274074074074
26,5,7,13,0.5263274074074074
26,5,7,14,0.5263274074074074
26,5,7,15,0.5263274074074074
26,5,7,16,0.5263274074074074
26,5,7,17,0.07349407407407399
26,5,7,18,0.5263274074074074
26,5,7,19,0.3806911882306933
26,5,8,0,0.8800764611034524
26,5,8,1,0.877431111111111
26,5,8,2,0.5263274074074074
26,5,8,3,1.4019532028658195
26,5,8,4,0.5263274074074074
26,5,8,5,0.4890214039860822
26,5,8,6,0.5263274074074074
26,5,8,7,0.5263274074074074
26,5,8,8,0.5263274074074074
26,5,8,9,0.5263274074074074
26,5,8,10,0.38069118823069376
26,5,8,11,0.5263274074074074
26,5,8,12,0.5263274074074074
26,5,8,13,0.5263274074074074
26,5,8,14,0.5263274074074074
26,5,8,15,0.9912814814814814
26,5,8,16,1.3423851851851851
26,5,8,17,0.5728913673484561
26,5,8,18,0.5263274074074074
26,5,8,19,0.3806911882306933
26,6,0,0,0.0
26,6,0,1,0.0
26,6,0,2,0.0
26,6,0,3,0.0
26,6,0,4,0.0
26,6,0,5,0.0
26,6,0,6,0.0
26,6,0,7,0.0
26,6,0,8,0.0
26,6,0,9,0.0
26,6,0,10,0.0
26,6,0,11,0.0
26,6,0,12,0.0
26,6,0,13,0.0
26,6,0,14,0.0
26,6,0,15,0.0
26,6,0,16,0.0
26,6,0,17,0.0
26,6,0,18,0.0
26,6,0,19,0.0
26,6,1,0,0.0
26,6,1,1,0.0
26,6,1,2,0.0
26,6,1,3,0.0
26,6,1,4,0.0
26,6,1,5,0.0
26,6,1,6,0.0
26,6,1,7,0.0
26,6,1,8,0.0
26,6,1,9,0.0
26,6,1,10,0.0
26,6,1,11,0.0
26,6,1,12,0.0
26,6,1,13,0.0
26,6,1,14,0.0
26,6,1,15,0.0
26,6,1,16,0.0
26,6,1,17,0.0
26,6,1,18,0.0
26,6,1,19,0.0
26,6,2,0,0.033194074074074
26,6,2,1,0.033194074074074
26,6,2,2,0.033194074074074
26,6,2,3,0.033194074074074
26,6,2,4,0.033194074074074
26,6,2,5,0.033194074074074
26,6,2,6,0.033194074074074
26,6,2,7,0.033194074074074
26,6,2,8,0.033194074074074
26,6,2,9,0.033194074074074
26,6,2,10,0.033194074074074
26,6,2,11,0.033194074074074
26,6,2,12,0.033194074074074
26,6,2,13,0.033194074074074
26,6,2,14,0.033194074074074
26,6,2,15,0.033194074074074
26,6,2,16,0.033194074074074
26,6,2,17,0.033194074074074
26,6,2,18,0.033194074074074
26,6,2,19,0.033194074074074
26,6,3,0,0.07031629629629621
26,6,3,1,0.07031629629629621
26,6,3,2,0.07031629629629621
26,6,3,3,0.07031629629629621
26,6,3,4,0.07031629629629621
26,6,3,5,0.07031629629629621
26,6,3,6,0.07031629629629621
26,6,3,7,0.07031629629629621
26,6,3,8,0.07031629629629621
26,6,3,9,0.07031629629629621
26,6,3,10,0.07031629629629621
26,6,3,11,0.07031629629629621
26,6,3,12,0.07031629629629621
26,6,3,13,0.07031629629629621
26,6,3,14,0.07031629629629621
26,6,3,15,0.07031629629629621
26,6,3,16,0.07031629629629621
26,6,3,17,0.07031629629629621
26,6,3,18,0.07031629629629621
26,6,3,19,0.07031629629629621
26,6,4,0,0.5022496296296295
26,6,4,1,0.5022496296296295
26,6,4,2,0.5022496296296295
26,6,4,3,0.5022496296296295
26,6,4,4,0.5022496296296296
26,6,4,5,0.5022496296296295
26,6,4,6,0.5022496296296295
26,6,4,7,0.5022496296296295
26,6,4,8,0.5022496296296295
26,6,4,9,0.5022496296296295
26,6,4,10,0.5022496296296295
26,6,4,11,0.5022496296296295
26,6,4,12,0.5022496296296295
26,6,4,13,0.5022496296296295
26,6,4,14,0.07031629629629621
26,6,4,15,0.2890051851851856
26,6,4,16,0.5022496296296295
26,6,4,17,0.5022496296296295
26,6,4,18,0.5022496296296295
26,6,4,19,0.5022496296296295
26,6,5,0,0.5022496296296295
26,6,5,1,0.5022496296296295
26,6,5,2,0.5022496296296295
26,6,5,3,0.5022496296296295
26,6,5,4,0.5022496296296296
26,6,5,5,0.5022496296296295
26,6,5,6,0.5022496296296295
26,6,5,7,0.5022496296296295
26,6,5,8,0.5022496296296295
26,6,5,9,0.5022496296296295
26,6,5,10,0.5022496296296295
26,6,5,11,0.5022496296296295
26,6,5,12,0.5022496296296295
26,6,5,13,0.5022496296296295
26,6,5,14,0.07031629629629621
26,6,5,15,0.2890051851851856
26,6,5,16,0.5022496296296295
26,6,5,17,0.5022496296296295
26,6,5,18,0.5022496296296295
26,6,5,19,0.5022496296296295
26,6,6,0,0.5022496296296295
26,6,6,1,0.5022496296296295
26,6,6,2,0.5022496296296295
26,6,6,3,0.5022496296296295
26,6,6,4,0.5022496296296296
26,6,6,5,0.5022496296296295
26,6,6,6,0.5022496296296295
26,6,6,7,0.5022496296296295
26,6,6,8,0.5022496296296295
26,6,6,9,0.5022496296296295
26,6,6,10,0.9447059259259256
26,6,6,11,0.5022496296296295
26,6,6,12,0.5022496296296295
26,6,6,13,0.5022496296296295
26,6,6,14,0.5022496296296295
26,6,6,15,0.2890051851851856
26,6,6,16,0.5022496296296295
26,6,6,17,0.8672606148113592
26,6,6,18,0.5022496296296295
26,6,6,19,0.9447059259259256
26,6,7,0,0.5022496296296295
26,6,7,1,0.5022496296296295
26,6,7,2,0.5022496296296295
26,6,7,3,0.5022496296296295
26,6,7,4,0.5022496296296296
26,6,7,5,0.5022496296296295
26,6,7,6,0.5022496296296295
26,6,7,7,0.5022496296296295
26,6,7,8,0.5022496296296295
26,6,7,9,0.5022496296296295
26,6,7,10,0.9447059259259256
26,6,7,11,0.5022496296296295
26,6,7,12,0.5022496296296295
26,6,7,13,0.5022496296296295
26,6,7,14,0.5022496296296295
26,6,7,15,0.2890051851851856
26,6,7,16,0.5022496296296295
26,6,7,17,0.8672606148113592
26,6,7,18,0.5022496296296295
26,6,7,19,0.9447059259259256
26,6,8,0,0.5022496296296295
26,6,8,1,0.5022496296296295
26,6,8,2,0.5022496296296295
26,6,8,3,0.5022496296296295
26,6,8,4,0.5022496296296296
26,6,8,5,0.5022496296296295
26,6,8,6,0.5022496296296295
26,6,8,7,0.5022496296296295
26,6,8,8,0.5022496296296295
26,6,8,9,0.5022496296296295
26,6,8,10,0.9447059259259256
26,6,8,11,0.5022496296296295
26,6,8,12,0.5022496296296295
26,6,8,13,0.5022496296296295
26,6,8,14,0.5022496296296295
26,6,8,15,0.2890051851851856
26,6,8,16,0.5022496296296295
26,6,8,17,0.8672606148113592
26,6,8,18,0.5022496296296295
26,6,8,19,0.9447059259259256
26,7,0,0,0.0
26,7,0,1,0.0
26,7,0,2,0.0
26,7,0,3,0.0
26,7,0,4,0.0
26,7,0,5,0.0
26,7,0,6,0.0
26,7,0,7,0.0
26,7,0,8,0.0
26,7,0,9,0.0
26,7,0,10,0.0
26,7,0,11,0.0
26,7,0,12,0.0
26,7,0,13,0.0
26,7,0,14,0.0
26,7,0,15,0.0
26,7,0,16,0.0
26,7,0,17,0.0
26,7,0,18,0.0
26,7,0,19,0.0
26,7,1,0,0.0
26,7,1,1,0.0
26,7,1,2,0.0
26,7,1,3,0.0
26,7,1,4,0.0
26,7,1,5,0.0
26,7,1,6,0.0
26,7,1,7,0.0
26,7,1,8,0.0
26,7,1,9,0.0
26,7,1,10,0.0
26,7,1,11,0.0
26,7,1,12,0.0
26,7,1,13,0.0
26,7,1,14,0.0
26,7,1,15,0.0
26,7,1,16,0.0
26,7,1,17,0.0
26,7,1,18,0.0
26,7,1,19,0.0
26,7,2,0,0.0317296296296296
26,7,2,1,0.0317296296296296
26,7,2,2,0.0317296296296296
26,7,2,3,0.0317296296296296
26,7,2,4,0.0317296296296296
26,7,2,5,0.0317296296296296
26,7,2,6,0.0317296296296296
26,7,2,7,0.0317296296296296
26,7,2,8,0.0317296296296296
26,7,2,9,0.0317296296296296
26,7,2,10,0.0317296296296296
26,7,2,11,0.0317296296296296
26,7,2,12,0.0317296296296296
26,7,2,13,0.0317296296296296
26,7,2,14,0.0317296296296296
26,7,2,15,0.0317296296296296
26,7,2,16,0.0317296296296296
26,7,2,17,0.0317296296296296
26,7,2,18,0.0317296296296296
26,7,2,19,0.0317296296296296
26,7,3,0,0.0671385185185184
26,7,3,1,0.0671385185185184
26,7,3,2,0.0671385185185184
26,7,3,3,0.0671385185185184
26,7,3,4,0.0671385185185184
26,7,3,5,0.0671385185185184
26,7,3,6,0.0671385185185184
26,7,3,7,0.0671385185185184
26,7,3,8,0.0671385185185184
26,7,3,9,0.0671385185185184
26,7,3,10,0.0671385185185184
26,7,3,11,0.0671385185185184
26,7,3,12,0.0671385185185184
26,7,3,13,0.0671385185185184
26,7,3,14,0.0671385185185184
26,7,3,15,0.0671385185185184
26,7,3,16,0.0671385185185184
26,7,3,17,0.0671385185185184
26,7,3,18,0.0671385185185184
26,7,3,19,0.0671385185185184
26,7,4,0,0.47817185185185174
26,7,4,1,0.47817185185185174
26,7,4,2,0.47817185185185174
26,7,4,3,0.0671385185185184
26,7,4,4,0.47817185185185174
26,7,4,5,0.47817185185185174
26,7,4,6,0.47817185185185174
26,7,4,7,0.47817185185185174
26,7,4,8,0.47817185185185174
26,7,4,9,0.47817185185185174
26,7,4,10,0.47817185185185174
26,7,4,11,0.47817185185185174
26,7,4,12,0.47817185185185174
26,7,4,13,0.47817185185185174
26,7,4,14,0.47817185185185174
26,7,4,15,0.47817185185185174
26,7,4,16,0.0671385185185184
26,7,4,17,0.1813274074074074
26,7,4,18,0.47817185185185174
26,7,4,19,0.47817185185185174
26,7,5,0,0.47817185185185174
26,7,5,1,0.47817185185185174
26,7,5,2,0.8981303703703702
26,7,5,3,0.0671385185185184
26,7,5,4,0.8981303703703702
26,7,5,5,0.8981303703703702
26,7,5,6,0.8981303703703702
26,7,5,7,0.8981303703703702
26,7,5,8,0.8981303703703702
26,7,5,9,0.8981303703703702
26,7,5,10,0.47817185185185174
26,7,5,11,0.8981303703703702
26,7,5,12,0.8981303703703702
26,7,5,13,0.8981303703703702
26,7,5,14,0.47817185185185174
26,7,5,15,0.47817185185185174
26,7,5,16,0.0671385185185184
26,7,5,17,0.1813274074074074
26,7,5,18,0.8981303703703702
26,7,5,19,0.47817185185185174
26,7,6,0,0.47817185185185174
26,7,6,1,0.47817185185185174
26,7,6,2,0.8981303703703702
26,7,6,3,0.8691327230601064
26,7,6,4,0.8981303703703702
26,7,6,5,0.8981303703703702
26,7,6,6,0.8981303703703702
26,7,6,7,0.8981303703703702
26,7,6,8,0.8981303703703702
26,7,6,9,0.8981303703703702
26,7,6,10,0.47817185185185174
26,7,6,11,0.8981303703703702
26,7,6,12,0.8981303703703702
26,7,6,13,0.8981303703703702
26,7,6,14,0.47817185185185174
26,7,6,15,0.47817185185185174
26,7,6,16,0.8412482739178891
26,7,6,17,0.47817185185185174
26,7,6,18,0.8981303703703702
26,7,6,19,0.47817185185185174
26,7,7,0,0.47817185185185174
26,7,7,1,0.47817185185185174
26,7,7,2,0.8981303703703702
26,7,7,3,0.8691327230601064
26,7,7,4,0.8981303703703702
26,7,7,5,0.8981303703703702
26,7,7,6,0.8981303703703702
26,7,7,7,0.8981303703703702
26,7,7,8,0.8981303703703702
26,7,7,9,0.8981303703703702
26,7,7,10,0.47817185185185174
26,7,7,11,0.8981303703703702
26,7,7,12,0.8981303703703702
26,7,7,13,0.8981303703703702
26,7,7,14,0.47817185185185174
26,7,7,15,0.47817185185185174
26,7,7,16,0.8412482739178891
26,7,7,17,0.47817185185185174
26,7,7,18,0.8981303703703702
26,7,7,19,0.47817185185185174
26,7,8,0,0.47817185185185174
26,7,8,1,0.47817185185185174
26,7,8,2,0.8981303703703702
26,7,8,3,0.8691327230601064
26,7,8,4,0.8981303703703702
26,7,8,5,0.8981303703703702
26,7,8,6,0.8981303703703702
26,7,8,7,0.8981303703703702
26,7,8,8,0.8981303703703702
26,7,8,9,0.8981303703703702
26,7,8,10,0.47817185185185174
26,7,8,11,0.8981303703703702
26,7,8,12,0.8981303703703702
26,7,8,13,0.8981303703703702
26,7,8,14,0.47817185185185174
26,7,8,15,0.47817185185185174
26,7,8,16,0.9287007407407405
26,7,8,17,0.47817185185185174
26,7,8,18,0.8981303703703702
26,7,8,19,0.47817185185185174
26,8,0,0,0.0
26,8,0,1,0.0
26,8,0,2,0.0
26,8,0,3,0.0
26,8,0,4,0.0
26,8,0,5,0.0
26,8,0,6,0.0
26,8,0,7,0.0
26,8,0,8,0.0
26,8,0,9,0.0
26,8,0,10,0.0
26,8,0,11,0.0
26,8,0,12,0.0
26,8,0,13,0.0
26,8,0,14,0.0
26,8,0,15,0.0
26,8,0,16,0.0
26,8,0,17,0.0
26,8,0,18,0.0
26,8,0,19,0.0
26,8,1,0,0.0
26,8,1,1,0.0
26,8,1,2,0.0
26,8,1,3,0.0
26,8,1,4,0.0
26,8,1,5,0.0
26,8,1,6,0.0
26,8,1,7,0.0
26,8,1,8,0.0
26,8,1,9,0.0
26,8,1,10,0.0
26,8,1,11,0.0
26,8,1,12,0.0
26,8,1,13,0.0
26,8,1,14,0.0
26,8,1,15,0.0
26,8,1,16,0.0
26,8,1,17,0.0
26,8,1,18,0.0
26,8,1,19,0.0
26,8,2,0,0.0302651851851851
26,8,2,1,0.0302651851851851
26,8,2,2,0.0302651851851851
26,8,2,3,0.0302651851851851
26,8,2,4,0.0302651851851851
26,8,2,5,0.0302651851851851
26,8,2,6,0.0302651851851851
26,8,2,7,0.0302651851851851
26,8,2,8,0.0302651851851851
26,8,2,9,0.0302651851851851
26,8,2,10,0.0302651851851851
26,8,2,11,0.0302651851851851
26,8,2,12,0.0302651851851851
26,8,2,13,0.0302651851851851
26,8,2,14,0.0302651851851851
26,8,2,15,0.0302651851851851
26,8,2,16,0.0302651851851851
26,8,2,17,0.0302651851851851
26,8,2,18,0.0302651851851851
26,8,2,19,0.0302651851851851
26,8,3,0,0.0639607407407406
26,8,3,1,0.0639607407407406
26,8,3,2,0.0639607407407406
26,8,3,3,0.0639607407407406
26,8,3,4,0.0639607407407406
26,8,3,5,0.0639607407407406
26,8,3,6,0.0639607407407406
26,8,3,7,0.0639607407407406
26,8,3,8,0.0639607407407406
26,8,3,9,0.0639607407407406
26,8,3,10,0.0639607407407406
26,8,3,11,0.0639607407407406
26,8,3,12,0.0639607407407406
26,8,3,13,0.0639607407407406
26,8,3,14,0.0639607407407406
26,8,3,15,0.0639607407407406
26,8,3,16,0.0639607407407406
26,8,3,17,0.0639607407407406
26,8,3,18,0.0639607407407406
26,8,3,19,0.0639607407407406
26,8,4,0,0.454094074074074
26,8,4,1,0.0639607407407406
26,8,4,2,0.4414123055180036
26,8,4,3,0.0639607407407406
26,8,4,4,0.454094074074074
26,8,4,5,0.454094074074074
26,8,4,6,0.454094074074074
26,8,4,7,0.454094074074074
26,8,4,8,0.454094074074074
26,8,4,9,0.454094074074074
26,8,4,10,0.0639607407407406
26,8,4,11,0.454094074074074
26,8,4,12,0.454094074074074
26,8,4,13,0.454094074074074
26,8,4,14,0.0639607407407406
26,8,4,15,0.0639607407407406
26,8,4,16,0.0639607407407406
26,8,4,17,0.0639607407407406
26,8,4,18,0.454094074074074
26,8,4,19,0.0639607407407406
26,8,5,0,0.454094074074074
26,8,5,1,0.0639607407407406
26,8,5,2,0.4414123055180036
26,8,5,3,0.0639607407407406
26,8,5,4,0.454094074074074
26,8,5,5,0.454094074074074
26,8,5,6,0.454094074074074
26,8,5,7,0.454094074074074
26,8,5,8,0.454094074074074
26,8,5,9,0.454094074074074
26,8,5,10,0.0639607407407406
26,8,5,11,0.454094074074074
26,8,5,12,0.454094074074074
26,8,5,13,0.454094074074074
26,8,5,14,0.0639607407407406
26,8,5,15,0.0639607407407406
26,8,5,16,0.0639607407407406
26,8,5,17,0.0639607407407406
26,8,5,18,0.454094074074074
26,8,5,19,0.0639607407407406
26,8,6,0,0.454094074074074
26,8,6,1,0.0639607407407406
26,8,6,2,0.4414123055180036
26,8,6,3,0.0639607407407406
26,8,6,4,0.454094074074074
26,8,6,5,0.454094074074074
26,8,6,6,0.454094074074074
26,8,6,7,0.454094074074074
26,8,6,8,0.454094074074074
26,8,6,9,0.454094074074074
26,8,6,10,0.0639607407407406
26,8,6,11,0.454094074074074
26,8,6,12,0.454094074074074
26,8,6,13,0.454094074074074
26,8,6,14,0.0639607407407406
26,8,6,15,0.0639607407407406
26,8,6,16,0.0639607407407406
26,8,6,17,0.0639607407407406
26,8,6,18,0.454094074074074
26,8,6,19,0.0639607407407406
26,8,7,0,0.454094074074074
26,8,7,1,0.454094074074074
26,8,7,2,0.4414123055180036
26,8,7,3,0.454094074074074
26,8,7,4,0.454094074074074
26,8,7,5,0.454094074074074
26,8,7,6,0.454094074074074
26,8,7,7,0.454094074074074
26,8,7,8,0.454094074074074
26,8,7,9,0.454094074074074
26,8,7,10,0.454094074074074
26,8,7,11,0.454094074074074
26,8,7,12,0.454094074074074
26,8,7,13,0.454094074074074
26,8,7,14,0.454094074074074
26,8,7,15,0.454094074074074
26,8,7,16,0.454094074074074
26,8,7,17,0.7542311111111109
26,8,7,18,0.454094074074074
26,8,7,19,0.454094074074074
26,8,8,0,0.454094074074074
26,8,8,1,0.754231111111111
26,8,8,2,0.4414123055180036
26,8,8,3,0.454094074074074
26,8,8,4,0.454094074074074
26,8,8,5,0.454094074074074
26,8,8,6,0.454094074074074
26,8,8,7,0.454094074074074
26,8,8,8,0.454094074074074
26,8,8,9,0.454094074074074
26,8,8,10,0.454094074074074
26,8,8,11,0.454094074074074
26,8,8,12,0.454094074074074
26,8,8,13,0.454094074074074
26,8,8,14,0.454094074074074
26,8,8,15,0.454094074074074
26,8,8,16,0.454094074074074
26,8,8,17,0.7542311111111109
26,8,8,18,0.454094074074074
26,8,8,19,0.454094074074074
26,9,0,0,0.0
26,9,0,1,0.0
26,9,0,2,0.0
26,9,0,3,0.0
26,9,0,4,0.0
26,9,0,5,0.0
26,9,0,6,0.0
26,9,0,7,0.0
26,9,0,8,0.0
26,9,0,9,0.0
26,9,0,10,0.0
26,9,0,11,0.0
26,9,0,12,0.0
26,9,0,13,0.0
26,9,0,14,0.0
26,9,0,15,0.0
26,9,0,16,0.0
26,9,0,17,0.0
26,9,0,18,0.0
26,9,0,19,0.0
26,9,1,0,0.0
26,9,1,1,0.0
26,9,1,2,0.0
26,9,1,3,0.0
26,9,1,4,0.0
26,9,1,5,0.0
26,9,1,6,0.0
26,9,1,7,0.0
26,9,1,8,0.0
26,9,1,9,0.0
26,9,1,10,0.0
26,9,1,11,0.0
26,9,1,12,0.0
26,9,1,13,0.0
26,9,1,14,0.0
26,9,1,15,0.0
26,9,1,16,0.0
26,9,1,17,0.0
26,9,1,18,0.0
26,9,1,19,0.0
26,9,2,0,0.0288007407407407
26,9,2,1,0.0288007407407407
26,9,2,2,0.0288007407407407
26,9,2,3,0.0288007407407407
26,9,2,4,0.0288007407407407
26,9,2,5,0.0288007407407407
26,9,2,6,0.0288007407407407
26,9,2,7,0.0288007407407407
26,9,2,8,0.0288007407407407
26,9,2,9,0.0288007407407407
26,9,2,10,0.0288007407407407
26,9,2,11,0.0288007407407407
26,9,2,12,0.0288007407407407
26,9,2,13,0.0288007407407407
26,9,2,14,0.0288007407407407
26,9,2,15,0.0288007407407407
26,9,2,16,0.0288007407407407
26,9,2,17,0.0288007407407407
26,9,2,18,0.0288007407407407
26,9,2,19,0.0288007407407407
26,9,3,0,0.0607829629629629
26,9,3,1,0.0607829629629629
26,9,3,2,0.0607829629629629
26,9,3,3,0.0607829629629629
26,9,3,4,0.0607829629629629
26,9,3,5,0.0607829629629629
26,9,3,6,0.0607829629629629
26,9,3,7,0.0607829629629629
26,9,3,8,0.0607829629629629
26,9,3,9,0.0607829629629629
26,9,3,10,0.0607829629629629
26,9,3,11,0.0607829629629629
26,9,3,12,0.0607829629629629
26,9,3,13,0.0607829629629629
26,9,3,14,0.0607829629629629
26,9,3,15,0.0607829629629629
26,9,3,16,0.0607829629629629
26,9,3,17,0.0607829629629629
26,9,3,18,0.0607829629629629
26,9,3,19,0.0607829629629629
26,9,4,0,0.0607829629629629
26,9,4,1,0.0607829629629629
26,9,4,2,0.0607829629629629
26,9,4,3,0.0607829629629629
26,9,4,4,0.0607829629629629
26,9,4,5,0.0607829629629629
26,9,4,6,0.0607829629629629
26,9,4,7,0.0607829629629629
26,9,4,8,0.0607829629629629
26,9,4,9,0.0607829629629629
26,9,4,10,0.2237385185185193
26,9,4,11,0.0607829629629629
26,9,4,12,0.0607829629629629
26,9,4,13,0.0607829629629629
26,9,4,14,0.0607829629629629
26,9,4,15,0.0607829629629629
26,9,4,16,0.0607829629629629
26,9,4,17,0.0607829629629629
26,9,4,18,0.0607829629629629
26,9,4,19,0.2237385185185193
26,9,5,0,0.0607829629629629
26,9,5,1,0.0607829629629629
26,9,5,2,0.43001629629629623
26,9,5,3,0.0607829629629629
26,9,5,4,0.43001629629629623
26,9,5,5,0.43001629629629623
26,9,5,6,0.43001629629629623
26,9,5,7,0.43001629629629623
26,9,5,8,0.43001629629629623
26,9,5,9,0.43001629629629623
26,9,5,10,0.2237385185185193
26,9,5,11,0.43001629629629623
26,9,5,12,0.43001629629629623
26,9,5,13,0.43001629629629623
26,9,5,14,0.0607829629629629
26,9,5,15,0.14013851851851886
26,9,5,16,0.0607829629629629
26,9,5,17,0.0607829629629629
26,9,5,18,0.43001629629629623
26,9,5,19,0.2237385185185193
26,9,6,0,0.43001629629629623
26,9,6,1,0.0607829629629629
26,9,6,2,0.43001629629629623
26,9,6,3,0.0607829629629629
